PaddleX,ActionX,BallsData
-0.6,0,-0.5592527:-2.664611
-0.6,0,-0.5592527:-2.849039
-0.6,0,-0.5592527:-3.5083
-0.6,0,
-0.6,0,
-0.6,0,
-0.6,0,
-0.6,0,0.620307:6
-0.3000001,1,0.620307:5.996076
-2.384186E-07,1,0.620307:5.988228
0.2999997,1,0.620307:5.976456
0.5999995,1,0.620307:5.96076
0.5999995,0,0.620307:5.4311
0.5999995,0,0.620307:5.407557
0.5999995,0,0.620307:5.380088
0.5999995,0,0.620307:5.348696
0.5999995,0,0.620307:4.87272
0.5999995,0,0.620307:4.83348
0.5999995,0,0.620307:4.790316
0.5999995,0,0.620307:4.743228
0.5999995,0,0.620307:4.692216
0.5999995,0,0.620307:4.20469
0.5999995,0,0.620307:4.14583
0.5999995,0,0.620307:4.083046
0.5999995,0,0.620307:4.016338
0.5999995,0,0.620307:3.510446
0.5999995,0,0.620307:3.43589
0.5999995,0,0.620307:3.35741
0.5999995,0,0.620307:3.275007
0.5999995,0,0.620307:2.745069
0.5999995,0,0.620307:2.654817
0.5999995,0,0.620307:2.560641
0.5999995,0,0.620307:2.462541
0.5999995,0,0.620307:2.360517
0.5999995,0,0.620307:2.254569
0.5999995,0,0.620307:2.144697
0.5999995,0,0.620307:1.344961
0.5999995,0,0.620307:1.227241
0.5999995,0,0.620307:1.105597
0.5999995,0,0.620307:0.9800295
0.5999995,0,0.620307:0.8505375
0.5999995,0,0.620307:0.7171217
0.5999995,0,0.620307:0.5797818
0.5999995,0,0.620307:-0.1840416
0.5999995,0,0.620307:-0.3292295
0.5999995,0,0.620307:-0.4783414
0.5999995,0,0.620307:-0.6313773
0.5999995,0,0.620307:-1.231228
0.5999995,0,0.620307:-1.392112
0.5999995,0,0.620307:-1.556919
0.5999995,0,0.620307:-1.725651
0.5999995,0,0.620307:-2.322857
0.5999995,0,0.620307:-2.499437
0.5999995,0,0.620307:-2.679941
0.5999995,0,0.620307:-2.864369
0.5999995,0,0.620307:-3.48017
0.5999995,0,
0.5999995,0,
0.5999995,0,
0.5999995,0,
0.5999995,0,7.95644:6
0.8999994,1,7.95644:5.996076
1.199999,1,7.95644:5.988228
1.499999,1,7.95644:5.976456
1.799999,1,7.95644:5.49528
2.099999,1,7.95644:5.47566
2.399999,1,7.95644:5.452116
2.699999,1,7.95644:5.424648
2.999999,1,7.95644:5.393256
3.299999,1,7.95644:4.93137
3.599999,1,7.95644:4.89213
3.899999,1,7.95644:4.848967
4.199999,1,7.95644:4.801878
4.499999,1,7.95644:4.311846
4.799998,1,7.95644:4.25691
5.099998,1,7.95644:4.19805
5.399998,1,7.95644:4.135267
5.699997,1,7.95644:4.068559
5.999997,1,7.95644:3.547147
6.299997,1,7.95644:3.472591
6.599997,1,7.95644:3.394111
6.899996,1,7.95644:3.311707
7.199996,1,7.95644:2.781349
7.499996,1,7.95644:2.691097
7.799995,1,7.95644:2.596921
8.099996,1,7.95644:2.498821
7.799996,-1,7.95644:2.396797
8.099996,1,7.95644:1.839709
7.799996,-1,7.95644:1.729837
8.099996,1,7.95644:1.616042
7.799996,-1,7.95644:1.498322
8.099996,1,7.95644:0.9411179
7.799996,-1,7.95644:0.81555
8.099996,1,7.95644:0.6860582
7.799996,-1,7.95644:0.5526423
8.099996,1,7.95644:-0.02802807
7.799996,-1,7.95644:-0.1692919
8.099996,1,7.95644:-0.3144798
7.799996,-1,7.95644:-0.4635917
8.099996,1,7.95644:-0.6166276
7.799996,-1,7.95644:-1.215907
8.099996,1,7.95644:-1.376791
7.799996,-1,7.95644:-1.541599
8.099996,1,7.95644:-1.710331
7.799996,-1,7.95644:-2.301487
8.099996,1,7.95644:-2.478067
7.799996,-1,7.95644:-2.658571
8.099996,1,7.95644:-2.842999
7.799996,-1,7.95644:-3.45602
8.099996,1,
8.099996,0,
8.099996,0,
8.099996,0,
8.099996,0,4.200916:6
7.799996,-1,4.200916:5.996076
7.499996,-1,4.200916:5.988228
7.199996,-1,4.200916:5.976456
6.899997,-1,4.200916:5.96076
6.599997,-1,4.200916:5.466151
6.299997,-1,4.200916:5.442607
5.999998,-1,4.200916:5.415139
5.699998,-1,4.200916:5.383747
5.399998,-1,4.200916:4.89535
5.099998,-1,4.200916:4.856111
4.799999,-1,4.200916:4.812947
4.499999,-1,4.200916:4.765859
4.199999,-1,4.200916:4.714847
4.199999,0,4.200916:4.20709
4.199999,0,4.200916:4.148231
4.199999,0,4.200916:4.085447
4.199999,0,4.200916:4.018739
4.199999,0,4.200916:3.502037
4.199999,0,4.200916:3.427481
4.199999,0,4.200916:3.349001
4.199999,0,4.200916:3.266597
4.199999,0,4.200916:2.75708
4.199999,0,4.200916:2.666828
4.199999,0,4.200916:2.572652
4.199999,0,4.200916:2.474552
4.199999,0,4.200916:2.372528
4.199999,0,4.200916:1.82515
4.199999,0,4.200916:1.715278
4.199999,0,4.200916:1.601482
4.199999,0,4.200916:1.483763
4.199999,0,4.200916:0.9447185
4.199999,0,4.200916:0.8191506
4.199999,0,4.200916:0.6896588
4.199999,0,4.200916:0.5562429
4.199999,0,4.200916:-0.0002267957
4.199999,0,4.200916:-0.1414907
4.199999,0,4.200916:-0.2866786
4.199999,0,4.200916:-0.4357904
4.199999,0,4.200916:-1.018376
4.199999,0,4.200916:-1.175336
4.199999,0,4.200916:-1.33622
4.199999,0,4.200916:-1.501028
4.199999,0,4.200916:-1.66976
4.199999,0,4.200916:-2.260726
4.199999,0,4.200916:-2.437306
4.199999,0,4.200916:-2.61781
4.199999,0,4.200916:-2.802238
4.199999,0,4.200916:-3.414059
4.199999,0,
4.199999,0,
4.199999,0,
4.199999,0,-7.40609:6
3.899999,-1,-7.40609:5.996076
3.599999,-1,-7.40609:5.988228
3.299999,-1,-7.40609:5.976456
3,-1,-7.40609:5.96076
2.7,-1,-7.40609:5.464159
2.4,-1,-7.40609:5.440616
2.1,-1,-7.40609:5.413147
1.8,-1,-7.40609:5.381755
1.5,-1,-7.40609:4.91549
1.2,-1,-7.40609:4.87625
0.8999999,-1,-7.40609:4.833086
0.6,-1,-7.40609:4.785998
0.3000001,-1,-7.40609:4.734986
2.384186E-07,-1,-7.40609:4.250189
-0.2999997,-1,-7.40609:4.191329
-0.5999995,-1,-7.40609:4.128546
-0.8999994,-1,-7.40609:4.061838
-1.199999,-1,-7.40609:3.551046
-1.499999,-1,-7.40609:3.47649
-1.799999,-1,-7.40609:3.39801
-2.099999,-1,-7.40609:3.315607
-2.399999,-1,-7.40609:3.229279
-2.699999,-1,-7.40609:3.139027
-2.999999,-1,-7.40609:3.044851
-3.299999,-1,-7.40609:2.239381
-3.599999,-1,-7.40609:2.137357
-3.899999,-1,-7.40609:2.031409
-4.199999,-1,-7.40609:1.921537
-4.499999,-1,-7.40609:1.807741
-4.799998,-1,-7.40609:1.690021
-5.099998,-1,-7.40609:0.9609772
-5.399998,-1,-7.40609:0.8354093
-5.699997,-1,-7.40609:0.7059174
-5.999997,-1,-7.40609:0.5725015
-6.299997,-1,-7.40609:0.4351616
-6.599997,-1,-7.40609:-0.1482721
-6.899996,-1,-7.40609:-0.29346
-7.199996,-1,-7.40609:-0.4425718
-7.499996,-1,-7.40609:-0.5956077
-7.499996,0,-7.40609:-1.174588
-7.499996,0,-7.40609:-1.335472
-7.499996,0,-7.40609:-1.50028
-7.499996,0,-7.40609:-1.669011
-7.499996,0,-7.40609:-2.263157
-7.499996,0,-7.40609:-2.439737
-7.499996,0,-7.40609:-2.62024
-7.499996,0,-7.40609:-2.804668
-7.499996,0,-7.40609:-2.99302
-7.499996,0,-7.40609:-3.633146
-7.499996,0,
-7.499996,0,
-7.499996,0,
-7.499996,0,7.353586:6
-7.199996,1,7.353586:5.996076
-6.899996,1,7.353586:5.988228
-6.599997,1,7.353586:5.976456
-6.299997,1,7.353586:5.512889
-5.999997,1,7.353586:5.493269
-5.699997,1,7.353586:5.469726
-5.399998,1,7.353586:5.442257
-5.099998,1,7.353586:5.410865
-4.799998,1,7.353586:4.911429
-4.499999,1,7.353586:4.87219
-4.199999,1,7.353586:4.829026
-3.899999,1,7.353586:4.781938
-3.599999,1,7.353586:4.304056
-3.299999,1,7.353586:4.24912
-2.999999,1,7.353586:4.19026
-2.699999,1,7.353586:4.127476
-2.399999,1,7.353586:4.060768
-2.099999,1,7.353586:3.537896
-1.799999,1,7.353586:3.46334
-1.499999,1,7.353586:3.38486
-1.199999,1,7.353586:3.302456
-0.8999994,1,7.353586:3.216128
-0.5999995,1,7.353586:2.640086
-0.2999997,1,7.353586:2.545911
2.384186E-07,1,7.353586:2.447811
0.3000001,1,7.353586:2.345787
0.6,1,7.353586:1.801959
0.8999999,1,7.353586:1.692087
1.2,1,7.353586:1.578291
1.5,1,7.353586:1.460571
1.8,1,7.353586:1.338928
2.1,1,7.353586:0.7326694
2.4,1,7.353586:0.6031775
2.7,1,7.353586:0.4697617
3,1,7.353586:0.3324218
3.299999,1,7.353586:-0.2617517
3.599999,1,7.353586:-0.4069396
3.899999,1,7.353586:-0.5560514
4.199999,1,7.353586:-0.7090873
4.499999,1,7.353586:-1.281047
4.799999,1,7.353586:-1.441931
5.099998,1,7.353586:-1.606739
5.399998,1,7.353586:-1.775471
5.699998,1,7.353586:-1.948127
5.999998,1,7.353586:-2.552136
6.299997,1,7.353586:-2.73264
6.599997,1,7.353586:-2.917068
6.899997,1,7.353586:-3.10542
7.199996,1,
7.199996,0,
7.199996,0,
7.199996,0,
7.199996,0,
7.199996,0,6.17589:6
6.899997,-1,6.17589:5.996076
6.599997,-1,6.17589:5.988228
6.299997,-1,6.17589:5.976456
5.999998,-1,6.17589:5.52956
6.299997,1,6.17589:5.50994
5.999998,-1,6.17589:5.486396
6.299997,1,6.17589:5.458928
5.999998,-1,6.17589:5.427536
6.299997,1,6.17589:4.9344
5.999998,-1,6.17589:4.89516
6.299997,1,6.17589:4.851996
5.999998,-1,6.17589:4.804908
6.299997,1,6.17589:4.326426
5.999998,-1,6.17589:4.27149
6.299997,1,6.17589:4.21263
5.999998,-1,6.17589:4.149847
6.299997,1,6.17589:4.083138
5.999998,-1,6.17589:3.580957
6.299997,1,6.17589:3.506401
5.999998,-1,6.17589:3.427921
6.299997,1,6.17589:3.345517
5.999998,-1,6.17589:2.795949
6.299997,1,6.17589:2.705697
5.999998,-1,6.17589:2.611521
6.299997,1,6.17589:2.513421
5.999998,-1,6.17589:2.411397
6.299997,1,6.17589:1.876619
5.999998,-1,6.17589:1.766747
6.299997,1,6.17589:1.652952
5.999998,-1,6.17589:1.535232
6.299997,1,6.17589:0.9863479
5.999998,-1,6.17589:0.8607799
6.299997,1,6.17589:0.7312881
5.999998,-1,6.17589:0.5978722
6.299997,1,6.17589:0.01512203
5.999998,-1,6.17589:-0.1261418
6.299997,1,6.17589:-0.2713297
5.999998,-1,6.17589:-0.4204416
6.299997,1,6.17589:-0.5734774
5.999998,-1,6.17589:-1.163348
6.299997,1,6.17589:-1.324232
5.999998,-1,6.17589:-1.489039
6.299997,1,6.17589:-1.657771
5.999998,-1,6.17589:-2.278437
6.299997,1,6.17589:-2.455017
5.999998,-1,6.17589:-2.63552
6.299997,1,6.17589:-2.819948
5.999998,-1,6.17589:-3.0083
6.299997,1,6.17589:-3.678117
5.999998,-1,
5.999998,0,
5.999998,0,
5.999998,0,-3.312009:6
5.699998,-1,-3.312009:5.996076
5.399998,-1,-3.312009:5.988228
5.099998,-1,-3.312009:5.976456
4.799999,-1,-3.312009:5.96076
4.499999,-1,-3.312009:5.47274
4.199999,-1,-3.312009:5.449196
3.899999,-1,-3.312009:5.421728
3.599999,-1,-3.312009:5.390336
3.299999,-1,-3.312009:5.35502
3,-1,-3.312009:4.810481
2.7,-1,-3.312009:4.767317
2.4,-1,-3.312009:4.720229
2.1,-1,-3.312009:4.669217
1.8,-1,-3.312009:4.614281
1.5,-1,-3.312009:4.555421
1.2,-1,-3.312009:4.492637
0.8999999,-1,-3.312009:3.762729
0.6,-1,-3.312009:3.692097
0.3000001,-1,-3.312009:3.617541
2.384186E-07,-1,-3.312009:3.539061
-0.2999997,-1,-3.312009:3.456657
-0.5999995,-1,-3.312009:3.370329
-0.8999994,-1,-3.312009:2.608987
-1.199999,-1,-3.312009:2.514812
-1.499999,-1,-3.312009:2.416712
-1.799999,-1,-3.312009:2.314688
-2.099999,-1,-3.312009:2.20874
-2.399999,-1,-3.312009:1.671298
-2.699999,-1,-3.312009:1.557502
-2.999999,-1,-3.312009:1.439782
-3.299999,-1,-3.312009:1.318138
-3.299999,0,-3.312009:0.7646202
-3.299999,0,-3.312009:0.6351283
-3.299999,0,-3.312009:0.5017124
-3.299999,0,-3.312009:0.3643725
-3.299999,0,-3.312009:-0.2152715
-3.299999,0,-3.312009:-0.3604593
-3.299999,0,-3.312009:-0.5095712
-3.299999,0,-3.312009:-0.6626071
-3.299999,0,-3.312009:-0.819567
-3.299999,0,-3.312009:-1.421941
-3.299999,0,-3.312009:-1.586749
-3.299999,0,-3.312009:-1.755481
-3.299999,0,-3.312009:-1.928137
-3.299999,0,-3.312009:-2.520806
-3.299999,0,-3.312009:-2.70131
-3.299999,0,-3.312009:-2.885738
-3.299999,0,-3.312009:-3.07409
-3.299999,0,
-3.299999,0,
-3.299999,0,
-3.299999,0,
-3.299999,0,
-3.299999,0,-4.890327:6
-3.599999,-1,-4.890327:5.996076
-3.899999,-1,-4.890327:5.988228
-4.199999,-1,-4.890327:5.976456
-4.499999,-1,-4.890327:5.53349
-4.799998,-1,-4.890327:5.51387
-4.799998,0,-4.890327:5.490326
-4.799998,0,-4.890327:5.462858
-4.799998,0,-4.890327:4.989516
-4.799998,0,-4.890327:4.9542
-4.799998,0,-4.890327:4.91496
-4.799998,0,-4.890327:4.871796
-4.799998,0,-4.890327:4.824708
-4.799998,0,-4.890327:4.341616
-4.799998,0,-4.890327:4.28668
-4.799998,0,-4.890327:4.22782
-4.799998,0,-4.890327:4.165037
-4.799998,0,-4.890327:3.682409
-4.799998,0,-4.890327:3.611777
-4.799998,0,-4.890327:3.537221
-4.799998,0,-4.890327:3.458741
-4.799998,0,-4.890327:2.932717
-4.799998,0,-4.890327:2.846389
-4.799998,0,-4.890327:2.756137
-4.799998,0,-4.890327:2.661961
-4.799998,0,-4.890327:2.563861
-4.799998,0,-4.890327:2.038277
-4.799998,0,-4.890327:1.932329
-4.799998,0,-4.890327:1.822457
-4.799998,0,-4.890327:1.708661
-4.799998,0,-4.890327:1.172162
-4.799998,0,-4.890327:1.050518
-4.799998,0,-4.890327:0.92495
-4.799998,0,-4.890327:0.7954581
-4.799998,0,-4.890327:0.2277721
-4.799998,0,-4.890327:0.09043218
-4.799998,0,-4.890327:-0.05083169
-4.799998,0,-4.890327:-0.1960196
-4.799998,0,-4.890327:-0.7709612
-4.799998,0,-4.890327:-0.923997
-4.799998,0,-4.890327:-1.080957
-4.799998,0,-4.890327:-1.241841
-4.799998,0,-4.890327:-1.406649
-4.799998,0,-4.890327:-2.011861
-4.799998,0,-4.890327:-2.184517
-4.799998,0,-4.890327:-2.361097
-4.799998,0,-4.890327:-2.5416
-4.799998,0,-4.890327:-3.166488
-4.799998,0,
-4.799998,0,
-4.799998,0,
-4.799998,0,
-4.799998,0,-4.651373:6
-4.499999,1,-4.651373:5.996076
-4.799998,-1,-4.651373:5.988228
-4.499999,1,-4.651373:5.976456
-4.799998,-1,-4.651373:5.50201
-4.499999,1,-4.651373:5.48239
-4.799998,-1,-4.651373:5.458847
-4.499999,1,-4.651373:5.431378
-4.799998,-1,-4.651373:5.399986
-4.499999,1,-4.651373:4.923861
-4.799998,-1,-4.651373:4.884621
-4.499999,1,-4.651373:4.841457
-4.799998,-1,-4.651373:4.794369
-4.499999,1,-4.651373:4.320286
-4.799998,-1,-4.651373:4.26535
-4.499999,1,-4.651373:4.206491
-4.799998,-1,-4.651373:4.143707
-4.499999,1,-4.651373:3.636239
-4.799998,-1,-4.651373:3.565607
-4.499999,1,-4.651373:3.491051
-4.799998,-1,-4.651373:3.412571
-4.499999,1,-4.651373:3.330167
-4.799998,-1,-4.651373:2.796939
-4.499999,1,-4.651373:2.706687
-4.799998,-1,-4.651373:2.612512
-4.499999,1,-4.651373:2.514412
-4.799998,-1,-4.651373:1.984528
-4.499999,1,-4.651373:1.87858
-4.799998,-1,-4.651373:1.768708
-4.499999,1,-4.651373:1.654912
-4.799998,-1,-4.651373:1.109322
-4.499999,1,-4.651373:0.9876777
-4.799998,-1,-4.651373:0.8621098
-4.499999,1,-4.651373:0.7326179
-4.799998,-1,-4.651373:0.599202
-4.499999,1,-4.651373:0.005772233
-4.799998,-1,-4.651373:-0.1354916
-4.499999,1,-4.651373:-0.2806795
-4.799998,-1,-4.651373:-0.4297914
-4.499999,1,-4.651373:-1.026057
-4.799998,-1,-4.651373:-1.183017
-4.499999,1,-4.651373:-1.343901
-4.799998,-1,-4.651373:-1.508709
-4.499999,1,-4.651373:-1.677441
-4.799998,-1,-4.651373:-2.301417
-4.499999,1,-4.651373:-2.477997
-4.799998,-1,-4.651373:-2.6585
-4.499999,1,-4.651373:-2.842928
-4.799998,-1,-4.651373:-3.47121
-4.499999,1,
-4.499999,0,
-4.499999,0,
-4.499999,0,
-4.499999,0,-4.387833:6
-4.199999,1,-4.387833:5.996076
-4.499999,-1,-4.387833:5.988228
-4.199999,1,-4.387833:5.976456
-4.499999,-1,-4.387833:5.48996
-4.199999,1,-4.387833:5.47034
-4.499999,-1,-4.387833:5.446796
-4.199999,1,-4.387833:5.419328
-4.499999,-1,-4.387833:5.387936
-4.199999,1,-4.387833:5.35262
-4.499999,-1,-4.387833:5.31338
-4.199999,1,-4.387833:5.270216
-4.499999,-1,-4.387833:4.510968
-4.199999,1,-4.387833:4.459956
-4.499999,-1,-4.387833:4.40502
-4.199999,1,-4.387833:4.34616
-4.499999,-1,-4.387833:4.283377
-4.199999,1,-4.387833:4.216669
-4.499999,-1,-4.387833:3.491547
-4.199999,1,-4.387833:3.416991
-4.499999,-1,-4.387833:3.338511
-4.199999,1,-4.387833:3.256107
-4.499999,-1,-4.387833:3.169779
-4.199999,1,-4.387833:2.613837
-4.499999,-1,-4.387833:2.519661
-4.199999,1,-4.387833:2.421561
-4.499999,-1,-4.387833:2.319537
-4.199999,1,-4.387833:1.792459
-4.499999,-1,-4.387833:1.682587
-4.199999,1,-4.387833:1.568792
-4.499999,-1,-4.387833:1.451072
-4.199999,1,-4.387833:0.9004078
-4.499999,-1,-4.387833:0.7748399
-4.199999,1,-4.387833:0.645348
-4.499999,-1,-4.387833:0.5119321
-4.199999,1,-4.387833:0.3745922
-4.499999,-1,-4.387833:-0.2018318
-4.199999,1,-4.387833:-0.3470197
-4.499999,-1,-4.387833:-0.4961315
-4.199999,1,-4.387833:-0.6491674
-4.499999,-1,-4.387833:-1.224557
-4.199999,1,-4.387833:-1.385441
-4.499999,-1,-4.387833:-1.550249
-4.199999,1,-4.387833:-1.718981
-4.499999,-1,-4.387833:-2.328787
-4.199999,1,-4.387833:-2.505367
-4.499999,-1,-4.387833:-2.68587
-4.199999,1,-4.387833:-2.870298
-4.499999,-1,-4.387833:-3.05865
-4.199999,1,
-4.199999,0,
-4.199999,0,
-4.199999,0,
-4.199999,0,-6.794516:6
-4.499999,-1,-6.794516:5.996076
-4.799998,-1,-6.794516:5.988228
-5.099998,-1,-6.794516:5.976456
-5.399998,-1,-6.794516:5.96076
-5.699997,-1,-6.794516:5.49018
-5.999997,-1,-6.794516:5.466636
-6.299997,-1,-6.794516:5.439168
-6.599997,-1,-6.794516:5.407776
-6.899996,-1,-6.794516:4.90256
-6.599997,1,-6.794516:4.86332
-6.899996,-1,-6.794516:4.820156
-6.599997,1,-6.794516:4.773068
-6.899996,-1,-6.794516:4.722056
-6.599997,1,-6.794516:4.23801
-6.899996,-1,-6.794516:4.17915
-6.599997,1,-6.794516:4.116366
-6.899996,-1,-6.794516:4.049658
-6.599997,1,-6.794516:3.555366
-6.899996,-1,-6.794516:3.48081
-6.599997,1,-6.794516:3.40233
-6.899996,-1,-6.794516:3.319927
-6.599997,1,-6.794516:2.782219
-6.899996,-1,-6.794516:2.691967
-6.599997,1,-6.794516:2.597791
-6.899996,-1,-6.794516:2.499691
-6.599997,1,-6.794516:2.397667
-6.899996,-1,-6.794516:1.862369
-6.599997,1,-6.794516:1.752497
-6.899996,-1,-6.794516:1.638701
-6.599997,1,-6.794516:1.520981
-6.899996,-1,-6.794516:1.399338
-6.599997,1,-6.794516:0.7801294
-6.899996,-1,-6.794516:0.6506375
-6.599997,1,-6.794516:0.5172216
-6.899996,-1,-6.794516:0.3798817
-6.599997,1,-6.794516:-0.2504822
-6.899996,-1,-6.794516:-0.3956701
-6.599997,1,-6.794516:-0.5447819
-6.899996,-1,-6.794516:-0.6978178
-6.599997,1,-6.794516:-0.8547777
-6.899996,-1,-6.794516:-1.466822
-6.599997,1,-6.794516:-1.63163
-6.899996,-1,-6.794516:-1.800361
-6.599997,1,-6.794516:-1.973017
-6.899996,-1,-6.794516:-2.589756
-6.599997,1,-6.794516:-2.77026
-6.899996,-1,-6.794516:-2.954688
-6.599997,1,-6.794516:-3.14304
-6.899996,-1,
-6.899996,0,
-6.899996,0,
-6.899996,0,
-6.899996,0,
-6.899996,0,-7.531857:6
-7.199996,-1,-7.531857:5.996076
-7.499996,-1,-7.531857:5.988228
-7.499996,0,-7.531857:5.976456
-7.499996,0,-7.531857:5.96076
-7.499996,0,-7.531857:5.49154
-7.499996,0,-7.531857:5.467996
-7.499996,0,-7.531857:5.440528
-7.499996,0,-7.531857:5.409136
-7.499996,0,-7.531857:4.93172
-7.499996,0,-7.531857:4.89248
-7.499996,0,-7.531857:4.849317
-7.499996,0,-7.531857:4.802228
-7.499996,0,-7.531857:4.751216
-7.499996,0,-7.531857:4.27006
-7.499996,0,-7.531857:4.2112
-7.499996,0,-7.531857:4.148417
-7.499996,0,-7.531857:4.081708
-7.499996,0,-7.531857:3.586646
-7.499996,0,-7.531857:3.51209
-7.499996,0,-7.531857:3.43361
-7.499996,0,-7.531857:3.351206
-7.499996,0,-7.531857:2.824999
-7.499996,0,-7.531857:2.734747
-7.499996,0,-7.531857:2.640571
-7.499996,0,-7.531857:2.542471
-7.499996,0,-7.531857:2.020717
-7.499996,0,-7.531857:1.914769
-7.499996,0,-7.531857:1.804898
-7.499996,0,-7.531857:1.691102
-7.499996,0,-7.531857:1.573382
-7.499996,0,-7.531857:1.002928
-7.499996,0,-7.531857:0.8773597
-7.499996,0,-7.531857:0.7478678
-7.499996,0,-7.531857:0.6144519
-7.499996,0,-7.531857:0.03246212
-7.499996,0,-7.531857:-0.1088018
-7.499996,0,-7.531857:-0.2539896
-7.499996,0,-7.531857:-0.4031015
-7.499996,0,-7.531857:-0.5561374
-7.499996,0,-7.531857:-1.143037
-7.499996,0,-7.531857:-1.303921
-7.499996,0,-7.531857:-1.468729
-7.499996,0,-7.531857:-1.637461
-7.499996,0,-7.531857:-2.231337
-7.499996,0,-7.531857:-2.407917
-7.499996,0,-7.531857:-2.588421
-7.499996,0,-7.531857:-2.772849
-7.499996,0,-7.531857:-3.41933
-7.499996,0,
-7.499996,0,
-7.499996,0,
-7.499996,0,
-7.499996,0,
-7.499996,0,
-7.499996,0,-1.950336:6
-7.199996,1,-1.950336:5.996076
-6.899996,1,-1.950336:5.988228
-6.599997,1,-1.950336:5.976456
-6.299997,1,-1.950336:5.96076
-5.999997,1,-1.950336:5.94114
-5.699997,1,-1.950336:5.917596
-5.399998,1,-1.950336:5.166638
-5.099998,1,-1.950336:5.135246
-4.799998,1,-1.950336:5.09993
-4.499999,1,-1.950336:5.06069
-4.199999,1,-1.950336:5.017527
-3.899999,1,-1.950336:4.970438
-3.599999,1,-1.950336:4.299796
-3.299999,1,-1.950336:4.24486
-2.999999,1,-1.950336:4.186
-2.699999,1,-1.950336:4.123217
-2.399999,1,-1.950336:4.056509
-2.099999,1,-1.950336:3.530337
-1.799999,1,-1.950336:3.455781
-2.099999,-1,-1.950336:3.377301
-1.799999,1,-1.950336:3.294897
-2.099999,-1,-1.950336:3.208569
-1.799999,1,-1.950336:2.649976
-2.099999,-1,-1.950336:2.555801
-1.799999,1,-1.950336:2.457701
-2.099999,-1,-1.950336:2.355677
-1.799999,1,-1.950336:1.817899
-2.099999,-1,-1.950336:1.708027
-1.799999,1,-1.950336:1.594231
-2.099999,-1,-1.950336:1.476512
-1.799999,1,-1.950336:0.9238579
-2.099999,-1,-1.950336:0.79829
-1.799999,1,-1.950336:0.6687981
-2.099999,-1,-1.950336:0.5353822
-1.799999,1,-1.950336:0.3980423
-2.099999,-1,-1.950336:-0.1712417
-1.799999,1,-1.950336:-0.3164296
-2.099999,-1,-1.950336:-0.4655414
-1.799999,1,-1.950336:-0.6185773
-2.099999,-1,-1.950336:-1.224827
-1.799999,1,-1.950336:-1.385711
-2.099999,-1,-1.950336:-1.550519
-1.799999,1,-1.950336:-1.719251
-2.099999,-1,-1.950336:-2.322207
-1.799999,1,-1.950336:-2.498787
-2.099999,-1,-1.950336:-2.679291
-1.799999,1,-1.950336:-2.863719
-2.099999,-1,-1.950336:-3.052071
-1.799999,1,
-1.799999,0,
-1.799999,0,
-1.799999,0,
-1.799999,0,0.7958422:6
-1.499999,1,0.7958422:5.996076
-1.199999,1,0.7958422:5.988228
-0.8999994,1,0.7958422:5.976456
-0.5999995,1,0.7958422:5.52449
-0.2999997,1,0.7958422:5.50487
2.384186E-07,1,0.7958422:5.481327
0.3000001,1,0.7958422:5.453858
0.6,1,0.7958422:5.422466
0.8999999,1,0.7958422:4.96376
0.6,-1,0.7958422:4.92452
0.8999999,1,0.7958422:4.881357
0.6,-1,0.7958422:4.834269
0.8999999,1,0.7958422:4.356956
0.6,-1,0.7958422:4.30202
0.8999999,1,0.7958422:4.24316
0.6,-1,0.7958422:4.180377
0.8999999,1,0.7958422:3.663918
0.6,-1,0.7958422:3.593287
0.8999999,1,0.7958422:3.518731
0.6,-1,0.7958422:3.440251
0.8999999,1,0.7958422:3.357847
0.6,-1,0.7958422:2.830949
0.8999999,1,0.7958422:2.740697
0.6,-1,0.7958422:2.646521
0.8999999,1,0.7958422:2.548421
0.6,-1,0.7958422:2.018847
0.8999999,1,0.7958422:1.912899
0.6,-1,0.7958422:1.803027
0.8999999,1,0.7958422:1.689231
0.6,-1,0.7958422:1.135541
0.8999999,1,0.7958422:1.013897
0.6,-1,0.7958422:0.8883295
0.8999999,1,0.7958422:0.7588376
0.6,-1,0.7958422:0.6254217
0.8999999,1,0.7958422:0.06719178
0.6,-1,0.7958422:-0.07407209
0.8999999,1,0.7958422:-0.21926
0.6,-1,0.7958422:-0.3683718
0.8999999,1,0.7958422:-0.9490076
0.6,-1,0.7958422:-1.105968
0.8999999,1,0.7958422:-1.266851
0.6,-1,0.7958422:-1.431659
0.8999999,1,0.7958422:-2.038771
0.6,-1,0.7958422:-2.211427
0.8999999,1,0.7958422:-2.388007
0.6,-1,0.7958422:-2.568511
0.8999999,1,0.7958422:-2.752939
0.6,-1,0.7958422:-3.37653
0.8999999,1,
0.8999999,0,
0.8999999,0,
0.8999999,0,-5.815386:6
0.6,-1,-5.815386:5.996076
0.3000001,-1,-5.815386:5.988228
2.384186E-07,-1,-5.815386:5.976456
-0.2999997,-1,-5.815386:5.96076
-0.5999995,-1,-5.815386:5.43963
-0.8999994,-1,-5.815386:5.416086
-1.199999,-1,-5.815386:5.388618
-1.499999,-1,-5.815386:5.357226
-1.799999,-1,-5.815386:4.88541
-2.099999,-1,-5.815386:4.84617
-2.399999,-1,-5.815386:4.803006
-2.699999,-1,-5.815386:4.755918
-2.999999,-1,-5.815386:4.704906
-3.299999,-1,-5.815386:4.2155
-3.599999,-1,-5.815386:4.15664
-3.899999,-1,-5.815386:4.093856
