PaddleX,ActionX,BallsData
-8.052056,0.5871848,-3.810977:-5.537899|-3.337037:5.450031
-7.867222,0.6161159,-3.810977:-5.757642|-3.337037:5.426487
-7.679276,0.6264875,-3.810977:-6.214868|-3.337037:5.165462
-7.488298,0.6365914,-3.810977:-6.501328|-3.337037:5.075202
-7.296612,0.6389549,-3.810977:-6.855442|-3.337037:4.917287
-7.104438,0.640579,-3.810977:-7.195067|-3.337037:4.773862
-6.911925,0.6417112,-3.810977:-7.540735|-3.337037:4.624394
-6.719044,0.6429352,-3.810977:-7.871623|-3.337037:4.489707
-6.525694,0.6445014,-3.810977:-8.232681|-3.337037:4.324849
-6.331644,0.6468336,-3.810977:-8.590316|-3.337037:4.163414
-6.1366,0.650148,-3.810977:-8.930902|-3.337037:4.019028
-5.940245,0.654516,-3.810977:-9.294842|-3.337037:3.851289
-5.742242,0.6600073,-3.810977:-9.663448|-3.337037:3.678883
0,0,
-0.2990523,-0.9968413,
-0.598076,-0.9967463,
-0.8968889,-0.9960432,
-1.193596,-0.9890229,
-1.463996,-0.9013338,
-1.676642,-0.7088211,
-1.867602,-0.6365349,
-2.052356,-0.6158447,
-2.235253,-0.6096571,
-2.417583,-0.607769,
-2.59974,-0.6071888,
-2.781843,-0.6070098,
-2.963929,-0.6069541,
-3.14601,-0.6069361,
-3.328089,-0.6069295,
-3.510166,-0.6069258,
-3.692243,-0.6069226,
-3.874319,-0.6069189,
-4.056393,-0.606914,
-4.238465,-0.6069072,
-4.420534,-0.606898,
-4.6026,-0.6068857,
-4.78466,-0.6068686,
-4.966714,-0.6068456,
-5.148758,-0.6068143,
-5.33079,-0.6067718,
-5.512804,-0.606714,
-5.694794,-0.6066353,
-5.876752,-0.6065283,
-6.058667,-0.606383,
-6.240523,-0.6061854,
-6.422298,-0.6059171,
-6.603964,-0.6055526,
-6.785481,-0.6050578,
-6.966797,-0.6043864,
-7.14784,-0.6034763,
-7.328513,-0.6022434,
-7.508686,-0.6005763,
-7.688183,-0.5983259,
-7.866772,-0.5952965,
-8.044142,-0.5912326,
-8.219884,-0.5858073,
-8.393467,-0.5786112,
-8.564212,-0.5691489,
-8.731267,-0.5568492,
-8.893598,-0.5411019,
-9.049996,-0.5213306,
-9.149135,-0.4971155,
-9.1436,-0.4786649,
-9.143929,-0.479764,-0.8964453:5.908266
-9.141236,-0.470789,-0.8964453:5.803095
-9.104607,-0.3486893,-0.8964453:5.712174
-9.056232,-0.1874403,-0.8964453:5.635731
-9.005136,-0.01712268,-0.8964453:5.4779
-8.893497,0.3550075,-0.8964453:5.352919
-8.732427,0.5369042,-0.8964453:5.288982
-8.556857,0.5852326,-0.8964453:5.0985
-8.352616,0.6808023,-0.8964453:4.974871
-8.141533,0.7036127,-0.8964453:4.83338
-7.926507,0.7167556,-0.8964453:4.751427
-7.710395,0.720373,-0.8964453:4.564593
-7.492794,0.7253367,-0.8964453:4.407216
-7.274767,0.7267553,-0.8964453:4.253668
-7.056604,0.7272105,-0.8964453:4.111166
-6.838423,0.7272716,-0.8964453:3.950713
-6.620296,0.7270873,-0.8964453:3.784814
-6.402279,0.7267249,-0.8964453:3.623569
-6.184401,0.7262614,-0.8964453:3.437563
-5.966757,0.7254788,-0.8964453:3.271558
-5.749355,0.7246728,-0.8964453:3.096651
-5.532285,0.7235662,-0.8964453:2.914814
-5.315667,0.7220625,-0.8964453:2.736992
-5.099599,0.7202256,-0.8964453:2.536294
-4.884415,0.717279,-0.8964453:2.345937
-4.670302,0.7137106,-0.8964453:2.137319
-4.457858,0.7081467,-0.8964453:1.933731
-4.247606,0.700839,-0.8964453:1.725115
-4.040485,0.690405,-0.8964453:1.516914
-3.8377,0.6759489,-0.8964453:1.309605
-3.640945,0.655851,-0.8964453:1.091058
-3.453551,0.6246467,-0.8964453:0.8725101
-3.279937,0.5787135,-0.8964453:0.6408047
-3.129003,0.5031155,-0.8964453:0.4052658
-3.014124,0.3829291,-0.8964453:0.1876489
-2.948566,0.2185256,-0.8964453:-0.05535342
-2.960849,-0.04094307,-0.8964453:-0.3007483
-3.063132,-0.3409429,-0.8964453:-0.5506782
-3.239488,-0.5878553,-0.8964453:-0.784597
-3.456542,-0.7235141,-0.8964453:-1.040585
-3.694162,-0.792064,-0.8964453:-1.30247
-3.940593,-0.8214396,-0.8964453:-1.570102
-4.190304,-0.8323678,-0.8964453:-1.837997
-4.439856,-0.8318399,-0.8964453:-2.090369
-4.684971,-0.8170518,-0.8964453:-2.369987
-4.912781,-0.7593687,-0.8964453:-2.636732
-5.086866,-0.5802823,-0.8964453:-2.923256
-5.130078,-0.1440405,-0.8964453:-3.208663
-5.046838,0.2774677,-0.8964453:-3.500899
-4.900685,0.4871753,-0.8964453:-3.796811
-4.728206,0.574931,-0.8964453:-4.093899|-1.922639:5.923464
-4.804354,-0.253825,-0.8964453:-4.391879|-1.922639:5.821684
-4.74199,0.2078793,-0.8964453:-4.697705|-1.922639:5.712059
-4.604352,0.4587928,-0.8964453:-4.99069|-1.922639:5.615273
-4.436459,0.559647,-0.8964453:-5.317172|-1.922639:5.484992
-4.254368,0.6069685,-0.8964453:-5.626892|-1.922639:5.371471
-4.066707,0.6255375,-0.8964453:-5.888731|-1.922639:5.305832
-3.876896,0.6327046,-0.8964453:-6.273345|-1.922639:5.117417
-3.685632,0.6375472,-0.8964453:-6.590454|-1.922639:4.996509
-3.493884,0.6391581,-0.8964453:-6.82197|-1.922639:4.961193
-3.301942,0.6398073,-0.8964453:-7.262631|-1.922639:4.716732
-3.109779,0.6405432,-0.8964453:-7.608111|-1.922639:4.567451
-2.917506,0.6409128,-0.8964453:-7.956097|-1.922639:4.415666
-2.725226,0.6409306,-0.8964453:-8.305755|-1.922639:4.262208
-2.533363,0.6395437,-0.8964453:-8.640857|-1.922639:4.123305
-2.343508,0.6328501,-0.8964453:-9.006543|-1.922639:3.953818
-2.161008,0.6083354,-0.8964453:-9.370124|-1.922639:3.786436
-2.002652,0.5278537,-0.8964453:-9.717805|-1.922639:3.634956
-1.905641,0.3233703,-1.922639:3.454845
-2.182081,-0.9214675,-1.922639:3.297123
-2.458401,-0.9210672,-1.922639:3.095034
-2.733571,-0.9172324,-1.922639:2.972386
-2.999893,-0.8877431,-1.922639:2.74613
-3.198274,-0.6612701,-1.922639:2.553277
-3.210498,-0.04074552,-1.922639:2.439765
-3.215026,-0.01509349,-1.922639:2.156293
-3.237745,-0.07572912,-1.922639:1.953582
-3.265834,-0.09363016,-1.922639:1.746575
-3.310653,-0.1493962,-1.922639:1.528368
-3.381981,-0.2377603,-1.922639:1.330853
-3.480547,-0.3285533,-1.922639:1.105211
-3.624136,-0.4786305,-1.922639:0.8792567
-3.810284,-0.6204935,-1.922639:0.6514263
-4.02815,-0.726219,-1.922639:0.4190239
-4.264472,-0.7877398,-1.922639:0.2030725
-4.509591,-0.8170658,-1.922639:-0.03980887
-4.75929,-0.8323306,-1.922639:-0.2856822
-5.011074,-0.8392804,-1.922639:-0.5321956
-5.263779,-0.8423489,-1.922639:-0.7858684
-5.516843,-0.8435479,-1.922639:-1.03073
-5.769897,-0.8435123,-1.922639:-1.280169
-6.022465,-0.8418953,-1.922639:-1.550856
-6.273255,-0.8359695,-1.922639:-1.816417
-6.518543,-0.8176265,-1.922639:-2.083534
-6.746331,-0.7592915,-1.922639:-2.352576
-6.918945,-0.5753806,-1.922639:-2.639006
-6.959529,-0.1352796,-1.922639:-2.907056
-6.880461,0.2635596,-1.922639:-3.195133
-6.736718,0.4791443,-1.922639:-3.486249
-6.565574,0.5704824,-1.922639:-3.77942
-6.382693,0.6096014,-1.922639:-4.081239|0.2484922:5.937014
-6.20296,0.5991105,-1.922639:-4.384|0.2484922:5.830452
-6.016445,0.6217162,-1.922639:-4.669958|0.2484922:5.740695
-5.827043,0.6313419,-1.922639:-4.982102|0.2484922:5.62475
-5.63618,0.6362091,-1.922639:-5.298137|0.2484922:5.504915
-5.444658,0.6384058,-1.922639:-5.619433|0.2484922:5.379819
-5.252827,0.6394368,-1.922639:-5.924306|0.2484922:5.271146
-5.060841,0.6399548,-1.922639:-6.250968|0.2484922:5.140684
-4.86874,0.6403357,-1.922639:-6.585874|0.2484922:5.001978
-4.676528,0.6407086,-1.922639:-6.881631|0.2484922:4.902421
-4.484188,0.6411318,-1.922639:-7.261672|0.2484922:4.718579
-4.291648,0.6418014,-1.922639:-7.600553|0.2484922:4.575899
-4.098854,0.642647,-1.922639:-7.863724|0.2484922:4.508928
-3.905826,0.6434262,-1.922639:-8.279291|0.2484922:4.28956
-3.712531,0.6443183,-1.922639:-8.640594|0.2484922:4.124456
-3.519705,0.6427544,-1.922639:-8.990747|0.2484922:3.970504
-3.330271,0.6314465,-1.922639:-9.355467|0.2484922:3.801985
-3.154319,0.5865049,-1.922639:-9.702634|0.2484922:3.651018
-3.021171,0.4438288,0.2484922:3.469871
-2.802486,0.7289503,0.2484922:3.294212
-2.583782,0.7290112,0.2484922:3.110611
-2.365074,0.7290275,0.2484922:2.938862
-2.146372,0.7290099,0.2484922:2.747297
-1.927697,0.728916,0.2484922:2.552097
-1.709136,0.7285371,0.2484922:2.376601
-1.491032,0.7270123,0.2484922:2.164236
-1.274781,0.7208385,0.2484922:1.97732
-1.066054,0.6957552,0.2484922:1.808729
-0.8872832,0.5959041,0.2484922:1.555622
-0.799202,0.2936043,0.2484922:1.338157
-0.7970472,0.007182654,0.2484922:1.115561
-0.7950274,0.006732601,0.2484922:0.8914436
-0.7930381,0.006631158,0.2484922:0.6861507
-0.7913278,0.005700884,0.2484922:0.4357313
-0.7893526,0.006584132,0.2484922:0.2050299
-0.7879273,0.004750812,0.2484922:-0.02894549
-0.7869878,0.003131916,0.2484922:-0.2768534
-0.7870274,-0.0001320839,0.2484922:-0.5052508
-0.7886856,-0.005527142,0.2484922:-0.7569811
-0.7936534,-0.01655964,0.2484922:-1.012712
-0.8044881,-0.03611555,0.2484922:-1.275415
-0.8260977,-0.07203212,0.2484922:-1.542322
-0.8660691,-0.1332383,0.2484922:-1.789639
-0.9289118,-0.2094756,0.2484922:-2.064201
-1.034381,-0.3515625,0.2484922:-2.343505
-1.186695,-0.5077162,0.2484922:-2.605669
-1.374617,-0.6264068,0.2484922:-2.896094
-1.579405,-0.6826249,0.2484922:-3.184089
-1.759492,-0.6002926,0.2484922:-3.477587
-1.839593,-0.2670035,0.2484922:-3.754575
-1.789315,0.167595,0.2484922:-4.054269|4.390945:5.95724
-1.598669,0.6354883,0.2484922:-4.362325|4.390945:5.845385
-1.407654,0.6367145,0.2484922:-4.652704|4.390945:5.751206
-1.217362,0.6343085,0.2484922:-4.955912|4.390945:5.644198
-1.03029,0.6235731,0.2484922:-5.278857|4.390945:5.517452
-0.8541045,0.5872851,0.2484922:-5.60436|4.390945:5.38815
-0.7108893,0.4773842,0.2484922:-5.907091|4.390945:5.281618
-0.6388654,0.2400799,0.2484922:-6.193195|4.390945:5.191714
-0.6258569,0.04336187,0.2484922:-6.56331|4.390945:5.017799
-0.6188773,0.02326528,0.2484922:-6.89844|4.390945:4.878869
-0.6128418,0.02011826,0.2484922:-7.239099|4.390945:4.73441
-0.6065395,0.0210079,0.2484922:-7.580277|4.390945:4.589432
-0.6000928,0.02148888,0.2484922:-7.924626|4.390945:4.441283
-0.5933644,0.02242797,0.2484922:-8.276778|4.390945:4.285329
-0.5861304,0.02411327,0.2484922:-8.61102|4.390945:4.147287
-0.5790873,0.02347711,0.2484922:-8.971114|4.390945:3.983394
-0.5706757,0.02803884,0.2484922:-9.337743|4.390945:3.812965
-0.5612715,0.03134713,0.2484922:-9.685442|4.390945:3.661466
-0.5514649,0.03268906,4.390945:3.4819
-0.3336347,0.7261007,4.390945:3.3026
-0.1152431,0.7279725,4.390945:3.121104
0.1033571,0.7286674,4.390945:2.955834
0.3220282,0.7289041,4.390945:2.764795
0.540731,0.7290094,4.390945:2.572504
0.7594445,0.7290456,4.390945:2.376313
0.9781618,0.729058,4.390945:2.171986
1.19688,0.7290622,4.390945:1.965022
1.415599,0.7290635,4.390945:1.779135
1.634318,0.7290637,4.390945:1.669263
1.853037,0.7290632,4.390945:1.338412
2.071755,0.7290608,4.390945:1.13659
2.290471,0.7290505,4.390945:0.9015394
2.509173,0.7290091,4.390945:0.672177
2.727825,0.7288402,4.390945:0.4605986
2.946271,0.7281536,4.390945:0.2255158
3.163882,0.7253692,4.390945:-0.01367809
3.378104,0.7140737,4.390945:-0.2570445
3.578631,0.6684257,4.390945:-0.5052773
3.727744,0.4970436,4.390945:-0.7550641
3.767073,0.1310951,4.390945:-1.013184
3.766091,-0.003273535,4.390945:-1.273342
3.769058,0.0098894,4.390945:-1.516481
3.771331,0.007576559,4.390945:-1.786669
3.774063,0.009107338,4.390945:-2.058262
3.776925,0.009540685,4.390945:-2.337929
3.780319,0.01131313,4.390945:-2.600654
3.784423,0.01367788,4.390945:-2.882809
3.791412,0.02329774,4.390945:-3.169209
3.804791,0.04459866,
3.505735,-0.9968565,
3.206678,-0.9968566,-1.96137:6
2.907621,-0.9968569,-1.96137:5.853704
2.608564,-0.9968566,-1.96137:5.762816
2.309507,-0.9968559,-1.96137:5.690948
2.010451,-0.9968547,-1.96137:5.529461
1.711397,-0.9968488,-1.96137:5.405983
1.412346,-0.9968342,-1.96137:5.284345
1.113308,-0.9967949,-1.96137:5.160711
0.8143027,-0.9966855,-1.96137:5.088439
0.515348,-0.996516,-1.96137:4.886632
0.2167825,-0.9952188,-1.96137:4.766662
-0.08084607,-0.9920955,-1.96137:4.61903
-0.3750707,-0.9807491,-1.96137:4.463622
-0.6621501,-0.9569318,-1.96137:4.306313
-0.9428959,-0.9358194,-1.96137:4.142522
-1.220656,-0.9258676,-1.96137:3.988363
-1.49746,-0.9226797,-1.96137:3.831076
-1.773972,-0.9217079,-1.96137:3.674685
-2.050417,-0.9214827,-1.96137:3.497354
-2.326835,-0.9213951,-1.96137:3.319885
-2.602945,-0.9203644,-1.96137:3.140122
-2.876559,-0.9120497,-1.96137:2.957788
-3.131569,-0.8500308,-1.96137:2.770317
-3.259521,-0.4265066,-1.96137:2.577452
-3.253752,0.0192302,-1.96137:2.38292
-3.26579,-0.04012789,-1.96137:2.183908
-3.284494,-0.06234768,-1.96137:1.979624
-3.315135,-0.1021336,-1.96137:1.77227
-3.363431,-0.1609866,-1.96137:1.57995
-3.431674,-0.2274783,-1.96137:1.361234
-3.537784,-0.3537007,-1.96137:1.133597
-3.688365,-0.501937,-1.96137:0.9131323
-3.879013,-0.6354911,-1.96137:0.6835583
-4.099873,-0.7361999,-1.96137:0.4715759
-4.336897,-0.7900807,-1.96137:0.234156
-4.582792,-0.819651,-1.96137:-0.007649848
-4.832835,-0.833477,-1.96137:-0.2537292
-5.084776,-0.8398024,-1.96137:-0.4838106
-5.337527,-0.8425048,-1.96137:-0.7367409
-5.590622,-0.8436515,-1.96137:-0.9949578
-5.843712,-0.8436329,-1.96137:-1.255291
-6.096324,-0.8420411,-1.96137:-1.519483
-6.347285,-0.8365352,-1.96137:-1.7887
-6.592993,-0.8190288,-1.96137:-2.043682
-6.82313,-0.7671218,-1.96137:-2.320366
-7.000846,-0.5923893,-1.96137:-2.603079
-7.051756,-0.1696981,-1.96137:-2.886061
-6.974022,0.2591114,-1.96137:-3.171849
-6.831217,0.4760189,-1.96137:-3.449833
-6.661416,0.5660043,-1.96137:-3.732789
-6.479453,0.6065416,-1.96137:-4.041279|-2.187732:5.978975
-6.500383,-0.06976821,-1.96137:-4.34742|-2.187732:5.869034
-6.401734,0.3288324,-1.96137:-4.635497|-2.187732:5.777157
-6.251056,0.5022599,-1.96137:-4.921819|-2.187732:5.687035
-6.077909,0.5771555,-1.96137:-5.133715|-2.187732:5.671339
-5.896841,0.6035606,-1.96137:-5.581722|-2.187732:5.419531
-5.708009,0.6294389,-1.96137:-5.882416|-2.187732:5.315037
-5.517417,0.6353064,-1.96137:-6.229186|-2.187732:5.164468
-5.325917,0.6383338,-1.96137:-6.543301|-2.187732:5.046552
-5.134041,0.639587,-1.96137:-6.881948|-2.187732:4.904105
-4.941934,0.6403576,-1.96137:-7.222447|-2.187732:4.759806
-4.749644,0.6409678,-1.96137:-7.563428|-2.187732:4.615026
-4.557149,0.6416492,-1.96137:-7.892259|-2.187732:4.482395
-4.364391,0.6425273,-1.96137:-8.242985|-2.187732:4.327869
-4.171259,0.6437739,-1.96137:-8.599015|-2.187732:4.168039
-3.977636,0.6454097,-1.96137:-8.961156|-2.187732:4.002099
-3.783497,0.6471305,-1.96137:-9.308093|-2.187732:3.851362
-3.589381,0.6470524,-1.96137:-9.667403|-2.187732:3.688252
-3.397772,0.6386999,-2.187732:3.504117
-3.507198,-0.3647552,-2.187732:3.328173
-3.49463,0.04189333,-2.187732:3.165015
-3.498754,-0.01374659,-2.187732:2.979839
-3.504167,-0.01804269,-2.187732:2.790046
-3.51381,-0.03214497,-2.187732:2.596683
-3.529818,-0.05335712,-2.187732:2.416286
-3.553113,-0.07765251,-2.187732:2.215074
-3.592537,-0.1314113,-2.187732:2.051976
-3.641737,-0.1640007,-2.187732:1.789792
-3.741883,-0.3338186,-2.187732:1.59884
-3.869189,-0.4243539,-2.187732:1.419378
-4.030959,-0.5392334,-2.187732:1.301658
-4.216512,-0.6185097,-2.187732:0.9330759
-4.446461,-0.7664981,-2.187732:0.7037024
-4.688731,-0.8075676,-2.187732:0.489776
-4.936756,-0.8267479,-2.187732:0.2528176
-5.187741,-0.8366195,-2.187732:0.01459273
-5.440091,-0.8411672,-2.187732:-0.2322221
-5.693069,-0.8432606,-2.187732:-0.483144
-5.946305,-0.8441197,-2.187732:-0.7159909
-6.199581,-0.8442537,-2.187732:-0.9747767
-6.452658,-0.8435882,-2.187732:-1.23471
-6.70499,-0.8411077,-2.187732:-1.498888
-6.954995,-0.833351,-2.187732:-1.765452
-7.197752,-0.8091886,-2.187732:-2.019645
-7.4189,-0.7371607,-2.187732:-2.303891
-7.567314,-0.4947159,-2.187732:-2.586054
-7.575233,-0.02639533,-2.187732:-2.852576
-7.47772,0.3250405,-2.187732:-3.138764
-7.326442,0.5042605,-2.187732:-3.429928
-7.152132,0.5810344,-2.187732:-3.725186
-6.967834,0.6143256,-2.187732:-4.024977|6.178823:5.979168
-6.775856,0.6399292,-2.187732:-4.328332|6.178823:5.872012
-6.583859,0.6399899,-2.187732:-4.634892|6.178823:5.761653
-6.39184,0.6400646,-2.187732:-4.925295|6.178823:5.667449
-6.19979,0.6401638,-2.187732:-5.242797|6.178823:5.546147
-6.007697,0.6403117,-2.187732:-5.563662|6.178823:5.421483
-5.815539,0.6405283,-2.187732:-5.864986|6.178823:5.316358
-5.62329,0.6408319,-2.187732:-6.214176|6.178823:5.163368
-5.430895,0.641316,-2.187732:-6.526972|6.178823:5.046772
-5.238299,0.6419854,-2.187732:-6.821686|6.178823:4.948258
-5.045423,0.6429214,-2.187732:-7.193438|6.178823:4.772706
-4.852076,0.64449,-2.187732:-7.540473|6.178823:4.621871
-4.658057,0.6467318,-2.187732:-7.889384|6.178823:4.46916
-4.463048,0.6500281,-2.187732:-8.22014|6.178823:4.334603
-4.266665,0.6546134,-2.187732:-8.578733|6.178823:4.172212
-4.068269,0.6613199,-2.187732:-8.936786|6.178823:4.010359
-3.867261,0.6700248,-2.187732:-9.303469|6.178823:3.839876
-3.663517,0.679149,-2.187732:-9.65284|6.178823:3.686706
-3.459931,0.6786198,6.178823:3.510355
-3.241407,0.7284147,6.178823:3.333112
-3.022751,0.7288524,6.178823:3.153404
-2.80405,0.7290026,6.178823:2.96674
-2.585335,0.7290515,6.178823:2.880412
-2.366619,0.7290536,6.178823:2.596582
-2.147899,0.7290666,6.178823:2.422111
-1.929179,0.7290661,6.178823:2.198477
-1.71046,0.7290658,6.178823:2.013806
-1.49174,0.7290653,6.178823:1.801153
-1.273021,0.7290653,6.178823:1.582818
-1.054301,0.7290656,6.178823:1.384589
-0.8355815,0.7290662,6.178823:1.153083
-0.6168613,0.7290676,6.178823:0.9461072
-0.3981404,0.7290698,6.178823:0.7180458
-0.1794183,0.7290742,6.178823:0.4852189
0.03930625,0.729082,6.178823:0.2484189
0.2580351,0.7290964,6.178823:0.004845543
0.476772,0.7291235,6.178823:-0.2406248
0.6955242,0.7291741,6.178823:-0.4737417
0.9143021,0.7292601,6.178823:-0.7161861
1.133129,0.7294236,6.178823:-0.9794499
1.35206,0.7297701,6.178823:-1.238275
1.571189,0.7304288,6.178823:-1.502698
1.790713,0.7317466,6.178823:-1.751699
2.010931,0.7340606,6.178823:-2.027331
2.232673,0.7391414,6.178823:-2.307932
2.457491,0.749393,6.178823:-2.56897
2.687463,0.7665724,6.178823:-2.853626
2.927271,0.7993616,6.178823:-3.140614
3.181891,0.8487358,6.178823:-3.431864
3.45361,0.9057306,6.178823:-3.729129
3.739002,0.9513037,6.178823:-4.028785|7.376513:5.978559
4.037197,0.993984,6.178823:-4.312851|7.376513:5.890692
4.335343,0.9938231,6.178823:-4.620017|7.376513:5.779727
4.63339,0.9934903,6.178823:-4.931921|7.376513:5.664023
4.931243,0.9928439,6.178823:-5.248445|7.376513:5.543699
5.228699,0.9915194,6.178823:-5.550015|7.376513:5.438329
5.525367,0.9888925,6.178823:-5.873348|7.376513:5.311196
5.819469,0.9803405,6.178823:-6.201212|7.376513:5.179532
6.09649,0.9234047,6.178823:-6.53031|7.376513:5.046633
6.177092,0.2686723,6.178823:-6.867357|7.376513:4.905787
6.054409,-0.4089445,6.178823:-7.102797|7.376513:4.866547
5.998377,-0.186772,6.178823:-7.546267|7.376513:4.619277
5.940732,-0.1921492,6.178823:-7.850544|7.376513:4.511199
5.916516,-0.08072268,6.178823:-8.21728|7.376513:4.340663
5.851722,-0.215981,6.178823:-8.574717|7.376513:4.179426
5.723389,-0.4277779,6.178823:-8.938591|7.376513:4.011751
5.517882,-0.6850214,6.178823:-9.303354|7.376513:3.843188
5.261474,-0.8546965,6.178823:-9.652764|7.376513:3.689977
4.983782,-0.9256389,7.376513:3.511056
5.056595,0.2427107,7.376513:3.332741
5.220352,0.5458568,7.376513:3.170732
5.417153,0.6560024,7.376513:2.983769
5.628331,0.7039276,7.376513:2.792916
5.844464,0.7204446,7.376513:2.596908
6.062225,0.7258688,7.376513:2.401906
6.280203,0.7265931,7.376513:2.222295
6.496952,0.7224973,7.376513:2.01281
6.708065,0.7037107,7.376513:1.866304
6.896167,0.6270061,7.376513:1.599392
7.007391,0.3707478,7.376513:1.375499
7.017434,0.03347594,7.376513:1.16565
7.018406,0.003242064,7.376513:0.9382191
7.02073,0.007747137,7.376513:0.7084237
7.022898,0.007225269,7.376513:0.4758838
7.025116,0.00739263,7.376513:0.2596834
7.027151,0.006783262,7.376513:0.02068002
7.029457,0.007684795,7.376513:-0.2245169
7.031793,0.007786176,7.376513:-0.4728797
7.03416,0.007889286,7.376513:-0.7242096
7.036554,0.0079828,7.376513:-0.978715
7.038982,0.008091869,7.376513:-1.238385
7.041465,0.008276333,7.376513:-1.496729
7.043936,0.008238547,7.376513:-1.758653
7.046472,0.008451261,7.376513:-2.019267
7.04904,0.00856015,7.376513:-2.297838
7.051951,0.009704047,7.376513:-2.577827
7.05521,0.01086455,7.376513:-2.847637
7.05917,0.01319993,7.376513:-3.134899
7.065662,0.02163954,
6.766611,-0.9968372,
6.467558,-0.9968426,0.138648:6
6.168501,-0.996857,0.138648:5.893676
5.869444,-0.996857,0.138648:5.782661
5.570387,-0.996857,0.138648:5.686571
5.27133,-0.996857,0.138648:5.54401
4.972273,-0.9968567,0.138648:5.483366
4.673216,-0.9968565,0.138648:5.311749
4.37416,-0.9968548,0.138648:5.173182
4.075105,-0.99685,0.138648:5.122043
3.776052,-0.9968448,0.138648:4.904516
3.477013,-0.9967953,0.138648:4.783856
3.178006,-0.9966899,0.138648:4.634746
2.879114,-0.9963062,0.138648:4.484989
2.580624,-0.9949674,0.138648:4.332694
2.283641,-0.9899455,0.138648:4.170844
1.991677,-0.9732127,0.138648:4.024564
1.706882,-0.9493164,0.138648:3.855933
1.427555,-0.9310926,0.138648:3.682694
1.15035,-0.9240171,0.138648:3.526615
0.8737484,-0.9220046,0.138648:3.349857
0.5973452,-0.9213444,0.138648:3.166903
0.3210031,-0.9211406,0.138648:2.980981
0.04472402,-0.9209307,0.138648:2.789499
-0.2312515,-0.9199189,0.138648:2.597363
-0.5053733,-0.9137395,0.138648:2.418973
-0.7670261,-0.8721764,0.138648:2.216801
-0.9353407,-0.5610488,0.138648:2.009705
-0.9226036,0.04245702,0.138648:1.800917
-0.9219854,0.00206047,0.138648:1.60732
-0.9200183,0.006557371,0.138648:1.389229
-0.9180015,0.006722468,0.138648:1.164118
-0.9159689,0.006775514,0.138648:0.939197
-0.9140268,0.00647363,0.138648:0.7122326
-0.9122009,0.006086155,0.138648:0.4994452
-0.9107164,0.004948456,0.138648:0.2596752
-0.9094144,0.004339966,0.138648:0.02025688
-0.9088978,0.001722215,0.138648:-0.22408
-0.9097158,-0.002726727,0.138648:-0.4705729
-0.91296,-0.01081401,0.138648:-0.7201367
-0.9205519,-0.0253063,0.138648:-0.9749316
-0.9360155,-0.05154525,0.138648:-1.234614
-0.9652523,-0.09745615,0.138648:-1.49705
-1.01691,-0.172192,0.138648:-1.744453
-1.0968,-0.2663008,0.138648:-2.018934
-1.223963,-0.4238746,0.138648:-2.287536
-1.395816,-0.5728441,0.138648:-2.570506
-1.601835,-0.6867297,0.138648:-2.857258
-1.817077,-0.7174752,0.138648:-3.145514
-2.003325,-0.6208286,0.138648:-3.414833
-2.09615,-0.3094138,0.138648:-3.713864
-2.045781,0.1678944,0.138648:-4.01406|3.18631:6
-1.858887,0.6229821,0.138648:-4.316507|3.18631:5.893754
-1.669366,0.631735,0.138648:-4.626357|3.18631:5.780104
-1.479026,0.6344695,0.138648:-4.917629|3.18631:5.685031
-1.289639,0.6312889,0.138648:-5.232627|3.18631:5.566233
-1.104912,0.6157558,0.138648:-5.553596|3.18631:5.441464
-0.9359163,0.56332,0.138648:-5.879389|3.18631:5.311871
-0.8116243,0.4143068,0.138648:-6.187984|3.18631:5.199476
-0.7641045,0.1583994,0.138648:-6.509745|3.18631:5.073915
-0.7559358,0.02722896,0.138648:-6.863779|3.18631:4.91608
-0.749387,0.02182918,0.138648:-7.181572|3.18631:4.794487
-0.7438111,0.01858652,0.138648:-7.487452|3.18631:4.684808
-0.7384754,0.01778546,0.138648:-7.73074|3.18631:4.63772
-0.7348934,0.01193997,0.138648:-8.226364|3.18631:4.338294
-0.7234464,0.03815681,0.138648:-8.56335|3.18631:4.197507
-0.7165462,0.02300083,0.138648:-8.923286|3.18631:4.033772
-0.7084157,0.02710161,0.138648:-9.294672|3.18631:3.858586
-0.6992407,0.03058332,0.138648:-9.641752|3.18631:3.707706
-0.6899747,0.03088678,3.18631:3.533162
-0.4719759,0.726663,3.18631:3.356479
-0.2535266,0.7281645,3.18631:3.175112
-0.03490566,0.7287368,3.18631:2.988396
0.1837789,0.728949,3.18631:2.818356
0.4024845,0.7290187,3.18631:2.624024
0.6211986,0.7290474,3.18631:2.529848
0.839913,0.7290481,3.18631:2.221337
1.058624,0.7290367,3.18631:2.039406
1.277311,0.7289583,3.18631:1.933458
1.495901,0.7286335,3.18631:1.612739
1.7141,0.7273281,3.18631:1.389952
1.930704,0.7220166,3.18631:1.187245
2.140829,0.7004151,3.18631:0.9541726
2.325111,0.6142737,3.18631:0.7256661
2.426036,0.3364185,3.18631:0.4908337
2.432054,0.02005731,3.18631:0.2711563
2.43363,0.005254637,3.18631:0.02669693
2.436056,0.008087161,3.18631:-0.2178294
2.43837,0.00771245,3.18631:-0.4648598
2.440727,0.007855492,3.18631:-0.6964186
2.442914,0.007289996,3.18631:-0.9513335
